"predict","p0","p1"
"1",0.28212321815852837,0.7178767818414715
"1",0.008624447818439912,0.9913755521815601
"0",0.9922676010327552,0.007732398967244726
"0",0.6451646358651256,0.3548353641348744
"1",0.0,1.0
"1",0.02016106186947376,0.9798389381305262
"1",0.011504592096895248,0.9884954079031048
"1",0.005746970176144063,0.9942530298238559
"0",0.8969940332283647,0.10300596677163536
"1",0.0,1.0
"0",0.9386019197598324,0.0613980802401675
"1",0.0014357455598603293,0.9985642544401397
"1",0.04627567790238437,0.9537243220976157
"0",0.6106836982464515,0.38931630175354837
"0",0.7968909559923144,0.20310904400768556
"1",0.023051909847286837,0.9769480901527131
"0",0.9525797347217465,0.04742026527825353
"0",0.6311504199997335,0.36884958000026646
"1",0.017272895403500167,0.9827271045964998
"1",0.005746970176144063,0.9942530298238559
"0",0.923415507415376,0.07658449258462396
"0",0.6606914050512369,0.33930859494876314
"1",0.017272895403500167,0.9827271045964998
"0",0.594558900594305,0.4054410994056949
"1",0.4220925418688409,0.5779074581311591
"1",0.05405545728063689,0.945944542719363
"1",0.011504592096895248,0.9884954079031048
"0",0.8813029971257728,0.11869700287422726
"0",0.8040463600480542,0.1959536399519459
"0",0.9845517762310044,0.015448223768995522
"0",0.7750277415930912,0.22497225840690882
"0",0.6665650822714493,0.3334349177285507
"1",0.18439403105281107,0.815605968947189
"0",0.9691696364225407,0.030830363577459333
"1",0.028841665290176167,0.9711583347098238
"1",0.19544048877818726,0.8045595112218128
"1",0.22613148723298326,0.7738685127670167
"1",0.057952610464948484,0.9420473895350516
"1",0.0,1.0
"0",0.8782411154920751,0.12175888450792492
"0",0.5263078716179277,0.4736921283820723
"0",0.5471244944829714,0.45287550551702854
"0",0.611838395705295,0.38816160429470503
"1",0.04045351917699997,0.959546480823
"1",0.011504592096895248,0.9884954079031048
"0",0.6830222826459017,0.31697771735409824
"1",0.2508969530371455,0.7491030469628546
"1",0.048774212006484706,0.9512257879935152
"1",0.023051909847286837,0.9769480901527131
"0",0.9768524723624576,0.023147527637542402
"0",0.6328560349267675,0.3671439650732326
"1",0.03464219170519632,0.9653578082948036
"1",0.37441134403430854,0.6255886559656915
"0",0.8924008257384688,0.10759917426153119
"0",0.9845517762310044,0.015448223768995522
"0",0.6606914050512369,0.33930859494876314
"1",0.02016106186947376,0.9798389381305262
"1",0.06380744526116768,0.9361925547388323
"1",0.1050997086379259,0.894900291362074
"0",0.6187748017432755,0.3812251982567244
"1",0.13672739904536094,0.863272600954639
"1",0.005746970176144063,0.9942530298238559
"1",0.028841665290176167,0.9711583347098238
"0",0.8857303893939765,0.11426961060602346
"1",0.18020454115796805,0.8197954588420319
"0",0.9082935079749052,0.09170649202509486
"1",0.0,1.0
"0",0.9896938206450363,0.01030617935496367
"1",0.24158759087496184,0.7584124091250382
"1",0.017272895403500167,0.9827271045964998
"1",0.20155523933799,0.7984447606620101
"1",0.0,1.0
"1",0.0,1.0
"0",1.0,0.0
"0",1.0,0.0
"0",0.9966924516265685,0.0033075483734314945
"1",0.03017929121854922,0.9698207087814509
"1",0.3454905210158609,0.654509478984139
"1",0.04336324274129982,0.9566367572587002
"1",0.017272895403500167,0.9827271045964998
"1",0.02016106186947376,0.9798389381305262
"1",0.017272895403500167,0.9827271045964998
"0",0.5705142114950209,0.4294857885049791
"1",0.33271824843906517,0.6672817515609348
"1",0.41010759014237136,0.5898924098576287
"0",0.976502895563055,0.023497104436944975
"1",0.030773975894746786,0.9692260241052532
"1",0.005746970176144063,0.9942530298238559
"0",0.7653545095758647,0.2346454904241353
"0",0.5568505624997079,0.44314943750029206
"0",0.49269343925705256,0.5073065607429474
"1",0.005746970176144063,0.9942530298238559
"1",0.05210869819081437,0.9478913018091857
"1",0.028841665290176167,0.9711583347098238
"0",0.7276447327727859,0.2723552672272141
"1",0.013426171635466931,0.9865738283645331
"1",0.011504592096895248,0.9884954079031048
"1",0.028841665290176167,0.9711583347098238
"0",0.9615032156331784,0.03849678436682159
"1",0.14994915451536459,0.8500508454846355
"1",0.03464219170519632,0.9653578082948036
"0",0.6960171848243119,0.30398281517568815
"1",0.0,1.0
"1",0.1959104399220308,0.8040895600779693
"0",0.5523082472736375,0.4476917527263625
"0",1.0,0.0
"0",0.8819837744324438,0.1180162255675561
"0",0.9768524723624576,0.023147527637542402
"1",0.017272895403500167,0.9827271045964998
"1",0.017272895403500167,0.9827271045964998
"1",0.011504592096895248,0.9884954079031048
"1",0.07555000513719197,0.924449994862808
"0",0.9386019197598324,0.0613980802401675
"0",0.9845517762310044,0.015448223768995522
"0",0.48344408440720077,0.5165559155927992
"0",0.5200397110399713,0.4799602889600287
"0",0.8624822487525708,0.1375177512474291
"0",0.9615032156331784,0.03849678436682159
"1",0.005746970176144063,0.9942530298238559
"1",0.023051909847286837,0.9769480901527131
"0",0.7167922192444233,0.2832077807555767
"1",0.26959654501107655,0.7304034549889236
"1",0.3905890505469256,0.6094109494530744
"0",0.9884076201935627,0.011592379806437349
"0",1.0,0.0
"1",0.01222504526285763,0.9877749547371424
"1",0.005746970176144063,0.9942530298238559
"1",0.028841665290176167,0.9711583347098238
"1",0.023051909847286837,0.9769480901527131
"1",0.028841665290176167,0.9711583347098238
"1",0.0,1.0
"1",0.0,1.0
"1",0.0696732332301073,0.9303267667698927
"1",0.03464219170519632,0.9653578082948036
"0",0.9546174286192006,0.04538257138079936
"0",0.8225717267280275,0.17742827327197255
"0",0.8206753820520417,0.1793246179479582
"0",0.6948338049816976,0.30516619501830233
"0",0.8857303893939765,0.11426961060602346
"0",0.9386019197598324,0.0613980802401675
"0",0.9158464817224129,0.08415351827758705
"1",0.0,1.0
"0",0.9538531574415865,0.046146842558413455
"1",0.04336324274129982,0.9566367572587002
"1",0.12413650194913675,0.8758634980508633
"1",0.017272895403500167,0.9827271045964998
"1",0.46604257752249256,0.5339574224775074
"1",0.44289639834207933,0.5571036016579206
"0",0.6048660330212609,0.3951339669787391
"0",0.9000037157974494,0.0999962842025506
"1",0.0696732332301073,0.9303267667698927
"1",0.017272895403500167,0.9827271045964998
"1",0.22921677793994574,0.7707832220600542
"0",0.8155826296454338,0.18441737035456618
"1",0.04627567790238437,0.9537243220976157
"1",0.28018139805391706,0.719818601946083
"0",0.9408854627626069,0.05911453723739323
"1",0.023051909847286837,0.9769480901527131
"0",0.8695890592876516,0.1304109407123484
"1",0.0,1.0
"0",0.598007790151806,0.40199220984819395
"0",0.7388907998624099,0.26110920013759004
"1",0.05210869819081437,0.9478913018091857
"1",0.16867363026301185,0.8313263697369883
"0",0.7750277415930912,0.22497225840690882
"1",0.03464219170519632,0.9653578082948036
"1",0.44289639834207933,0.5571036016579206
"0",0.9462194095190706,0.05378059048092937
"0",0.5094585981348894,0.49054140186511064
"1",0.011504592096895248,0.9884954079031048
"0",0.7424876524979531,0.2575123475020469
"1",0.011504592096895248,0.9884954079031048
"1",1.688767762164131E-4,0.9998311232237835
"0",0.9845517762310044,0.015448223768995522
"1",0.057952610464948484,0.9420473895350516
"1",0.04700421082389716,0.9529957891761027
"1",0.3584969272617187,0.6415030727382813
"0",0.923415507415376,0.07658449258462396
"1",0.04045351917699997,0.959546480823
"1",0.011504592096895248,0.9884954079031048
"0",0.9691696364225407,0.030830363577459333
"1",0.017272895403500167,0.9827271045964998
"1",0.04919082845246166,0.9508091715475383
"1",0.023051909847286837,0.9769480901527131
"1",0.12894036333068695,0.871059636669313
"0",0.7667347584721765,0.2332652415278235
"0",0.9310006362797855,0.06899936372021453
"1",0.04045351917699997,0.959546480823
"1",0.028841665290176167,0.9711583347098238
"1",0.017272895403500167,0.9827271045964998
"1",0.09324653387471739,0.9067534661252827
"0",0.9158464817224129,0.08415351827758705
"1",0.03464219170519632,0.9653578082948036
"0",0.6319154787009797,0.3680845212990203
"0",0.9538531574415865,0.046146842558413455
"0",0.8144803581518294,0.18551964184817057
"0",0.8042091532122339,0.19579084678776612
"1",0.06576148943962977,0.9342385105603702
"0",0.9032670845425141,0.09673291545748583
"0",0.6660153847155666,0.33398461528443335
"0",0.9691696364225407,0.030830363577459333
"0",0.9295771956444484,0.07042280435555157
"1",0.29469844117607413,0.7053015588239259
"1",0.04627567790238437,0.9537243220976157
"1",0.4606274022448247,0.5393725977551753
"0",0.8969940332283647,0.10300596677163536
"0",0.7239268583567046,0.2760731416432954
"1",0.08143779186317339,0.9185622081368267
"1",0.0,1.0
"1",0.3454905210158609,0.654509478984139
"0",0.8782411154920751,0.12175888450792492
"0",0.49603977211320227,0.5039602278867977
"1",0.042393033842887604,0.9576069661571124
"1",0.08733662440467127,0.9126633755953286
"1",0.00718537589929023,0.9928146241007098
"0",0.653669590666378,0.346330409333622
"1",0.011504592096895248,0.9884954079031048
"1",0.03464219170519632,0.9653578082948036
"1",0.011504592096895248,0.9884954079031048
"1",0.4166394590619631,0.5833605409380369
"0",0.6466621201788285,0.3533378798211715
"0",0.9922676010327552,0.007732398967244726
"0",0.9922676010327552,0.007732398967244726
"0",0.9922676010327552,0.007732398967244726
"1",0.41695082208569045,0.5830491779143094
"1",0.23884084001893316,0.7611591599810669
"1",0.04045351917699997,0.959546480823
"1",0.0,1.0
"1",0.011504592096895248,0.9884954079031048
"1",0.011504592096895248,0.9884954079031048
"1",0.11699756740615576,0.8830024325938441
"0",0.4726853956700046,0.5273146043299954
"1",0.16806789322631588,0.8319321067736841
"0",0.9538531574415865,0.046146842558413455
"0",0.4886693989678383,0.5113306010321618
"1",0.023051909847286837,0.9769480901527131
"0",0.9922676010327552,0.007732398967244726
"1",0.0,1.0
"0",0.7745434426016391,0.2254565573983609
"0",0.9691696364225407,0.030830363577459333
"1",0.1050997086379259,0.894900291362074
"0",0.8633099148923696,0.1366900851076304
"0",0.8782411154920751,0.12175888450792492
"1",0.04045351917699997,0.959546480823
"0",0.900756535163905,0.09924346483609497
"1",0.017272895403500167,0.9827271045964998
"0",0.9615032156331784,0.03849678436682159
"0",0.7706714677524128,0.2293285322475872
"1",0.0696732332301073,0.9303267667698927
"0",0.6361777132575642,0.36382228674243583
"1",0.011504592096895248,0.9884954079031048
"1",0.11104303674415017,0.8889569632558499
"1",0.005746970176144063,0.9942530298238559
"0",0.8262557895026738,0.17374421049732616
"1",0.005746970176144063,0.9942530298238559
"1",0.1090606843272684,0.8909393156727315
"0",0.9922676010327552,0.007732398967244726
"1",0.0,1.0
"0",0.9538531574415865,0.046146842558413455
"1",0.21791848787368465,0.7820815121263154
"1",0.04627567790238437,0.9537243220976157
"1",0.16504093440221684,0.8349590655977832
"0",0.6747782420411242,0.3252217579588757
"0",0.9310006362797855,0.06899936372021453
"1",0.21843118580703452,0.7815688141929655
"0",0.9615032156331784,0.03849678436682159
"1",0.011504592096895248,0.9884954079031048
"0",0.9768524723624576,0.023147527637542402
"1",0.28840474331008353,0.7115952566899163
"0",0.9310006362797855,0.06899936372021453
"0",0.8336355115027715,0.16636448849722843
"1",0.09029019257449905,0.909709807425501
"1",0.03464219170519632,0.9653578082948036
"0",1.0,0.0
"0",0.9538531574415865,0.046146842558413455
"1",0.0,1.0
"0",0.8287139774155008,0.17128602258449918
"0",0.7636299661413589,0.23637003385864108
"1",0.2602332321126521,0.7397667678873479
"1",0.1414288355672948,0.8585711644327052
"1",0.1259504375750777,0.8740495624249223
"1",0.06380744526116768,0.9361925547388323
"0",0.9082935079749052,0.09170649202509486
"0",0.9820510709562459,0.017948929043754114
"0",0.9462194095190706,0.05378059048092937
"1",0.28212321815852837,0.7178767818414715
"0",0.8476173230091536,0.15238267699084637
"0",0.4760117666798536,0.5239882333201464
"1",0.07996481084926409,0.9200351891507359
"0",0.7871570916417068,0.2128429083582932
"0",0.8853816998529143,0.11461830014708566
"0",0.5482775826079127,0.4517224173920873
"1",0.03856365114338587,0.9614363488566142
"0",0.9538531574415865,0.046146842558413455
"0",0.8857303893939765,0.11426961060602346
"0",0.611838395705295,0.38816160429470503
"0",0.9768524723624576,0.023147527637542402
"0",0.514841184008412,0.48515881599158805
"0",0.8577269260106788,0.14227307398932112
"1",0.1184879541836087,0.8815120458163914
"0",0.8336355115027715,0.16636448849722843
"0",0.5251819571975282,0.47481804280247175
"1",0.0696732332301073,0.9303267667698927
"0",0.7388907998624099,0.26110920013759004
"0",0.9789895136181324,0.021010486381867657
"1",0.04627567790238437,0.9537243220976157
"1",0.021317079087335603,0.9786829209126645
"1",0.21996977103259605,0.7800302289674039
"0",0.8484415120096207,0.15155848799037927
"0",0.9538531574415865,0.046146842558413455
"1",0.005746970176144063,0.9942530298238559
"1",0.017272895403500167,0.9827271045964998
"1",0.017272895403500167,0.9827271045964998
"1",0.005746970176144063,0.9942530298238559
"0",0.9538531574415865,0.046146842558413455
"0",0.591113505117188,0.408886494882812
"1",0.03464219170519632,0.9653578082948036
"0",0.6571787021204437,0.34282129787955623
"0",0.6095293921992119,0.39047060780078807
"1",0.011504592096895248,0.9884954079031048
"0",0.8115426585296852,0.18845734147031482
"1",0.017272895403500167,0.9827271045964998
"1",0.423184235965712,0.5768157640342879
"1",0.18324592687884625,0.8167540731211538
"0",1.0,0.0
"1",0.005746970176144063,0.9942530298238559
"1",0.011504592096895248,0.9884954079031048
"0",0.6396689496816763,0.3603310503183237
"0",0.5568505624997079,0.44314943750029206
"0",0.7031259947793976,0.2968740052206023
"0",0.9691696364225407,0.030830363577459333
"0",0.7689788290169518,0.2310211709830482
"1",0.0,1.0
"0",0.8218353770781734,0.1781646229218266
"0",0.5229312573825535,0.4770687426174465
"0",0.544373858284069,0.4556261417159309
"1",0.017272895403500167,0.9827271045964998
"0",0.5060988573871671,0.4939011426128329
"0",0.9158464817224129,0.08415351827758705
"0",0.9830105955738984,0.01698940442610169
"0",0.8362748810226572,0.16372511897734277
"1",0.2789870093200342,0.7210129906799658
"0",0.7496925447202216,0.2503074552797784
"1",0.07261024426404382,0.9273897557359562
"1",0.0,1.0
"0",0.855867888523214,0.14413211147678603
"0",0.6794867051226801,0.32051329487731994
"0",1.0,0.0
"0",0.9091738628363373,0.0908261371636627
"1",0.24986125242675322,0.7501387475732468
"0",0.810560265096212,0.1894397349037879
"0",0.8707676406384751,0.12923235936152483
"0",0.49396783881277817,0.5060321611872219
"0",0.9538531574415865,0.046146842558413455
"1",0.24468772801642977,0.7553122719835703
"1",0.25711814111659853,0.7428818588834014
"0",0.513494728861896,0.48650527113810405
"0",0.9038949993560254,0.0961050006439747
"0",0.9974206889619736,0.0025793110380264027
"0",0.9615032156331784,0.03849678436682159
"0",0.5773667580313974,0.4226332419686027
"1",0.38410843357031915,0.6158915664296808
"0",0.48935044583295406,0.5106495541670459
"1",0.38195105627526377,0.6180489437247362
"1",0.03464219170519632,0.9653578082948036
"1",0.0696732332301073,0.9303267667698927
"1",0.005746970176144063,0.9942530298238559
"1",0.04627567790238437,0.9537243220976157
"1",0.22304915301305195,0.776950846986948
"0",0.9615032156331784,0.03849678436682159
"1",0.42613029579580863,0.5738697042041914
"1",0.35189538376006907,0.6481046162399309
"1",0.005746970176144063,0.9942530298238559
"1",0.0,1.0
"0",0.8707676406384751,0.12923235936152483
"1",0.17311922036540564,0.8268807796345943
"1",0.005746970176144063,0.9942530298238559
"0",0.8346206448350225,0.16537935516497745
"1",0.023051909847286837,0.9769480901527131
"1",0.08143779186317339,0.9185622081368267
"1",0.40033390601693336,0.5996660939830667
"0",0.9424086356169797,0.057591364383020295
"1",0.011504592096895248,0.9884954079031048
"0",0.9259420920016124,0.07405790799838756
"0",0.6341264465254688,0.3658735534745312
"1",0.0,1.0
"1",0.04045351917699997,0.959546480823
"0",0.8484415120096207,0.15155848799037927
"1",0.028841665290176167,0.9711583347098238
"0",0.8745024063104789,0.1254975936895211
"1",0.18324592687884625,0.8167540731211538
"0",0.9114386330390908,0.08856136696090915
"1",0.005746970176144063,0.9942530298238559
"1",0.22304915301305195,0.776950846986948
"0",0.6414159040762847,0.3585840959237153
"1",0.0,1.0
"0",0.6014601791075673,0.3985398208924328
"1",0.002872155468287928,0.9971278445317122
"0",0.6431637501686311,0.3568362498313688
"0",0.7064102942226133,0.29358970577738686
"1",0.3833801606914982,0.6166198393085018
"0",0.923415507415376,0.07658449258462396
"0",0.7265300886852414,0.2734699113147586
"1",0.005746970176144063,0.9942530298238559
"1",0.031740580248501384,0.9682594197514987
"0",0.9691696364225407,0.030830363577459333
"1",0.2758538304404438,0.724146169559556
"1",0.0,1.0
"0",0.9691696364225407,0.030830363577459333
"1",0.005746970176144063,0.9942530298238559
"1",1.688767762164131E-4,0.9998311232237835
"0",0.8078739890305114,0.1921260109694886
"0",0.9530041587881158,0.04699584121188416
"0",0.8988747861504461,0.10112521384955389
"1",0.057952610464948484,0.9420473895350516
"1",0.11699756740615576,0.8830024325938441
"1",0.006247209687515582,0.9937527903124844
"1",0.02739321782354164,0.9726067821764585
"1",0.45081412126928244,0.5491858787307177
"0",0.7689788290169518,0.2310211709830482
"1",0.05210869819081437,0.9478913018091857
"0",0.8932355124963611,0.10676448750363891
"1",0.28882394423251717,0.7111760557674828
"0",0.7533005959108683,0.2466994040891317
"0",0.8484415120096207,0.15155848799037927
"1",0.04627567790238437,0.9537243220976157
"1",0.05210869819081437,0.9478913018091857
"1",0.027682853553626575,0.9723171464463735
"0",0.8115426585296852,0.18845734147031482
"1",0.057952610464948484,0.9420473895350516
"0",0.8115426585296852,0.18845734147031482
"1",0.2764222197228285,0.7235777802771716
"1",0.0696732332301073,0.9303267667698927
"1",0.04045351917699997,0.959546480823
"1",0.0,1.0
"0",0.7986574177209346,0.20134258227906537
"1",0.13912726218873794,0.8608727378112621
"0",0.7968909559923144,0.20310904400768556
"1",0.028841665290176167,0.9711583347098238
"0",0.9310006362797855,0.06899936372021453
"1",0.011504592096895248,0.9884954079031048
"0",1.0,0.0
"1",0.16201684863732885,0.8379831513626712
"1",0.22613148723298326,0.7738685127670167
"0",0.9158464817224129,0.08415351827758705
"1",0.38787087750937366,0.6121291224906262
"1",0.04627567790238437,0.9537243220976157
"0",0.681843353363344,0.318156646636656
"1",0.006897641490936415,0.9931023585090636
"1",0.0,1.0
"1",0.011504592096895248,0.9884954079031048
"0",0.7596667528480255,0.2403332471519745
"0",0.6165767468682289,0.38342325313177106
"1",0.2477908473021464,0.7522091526978537
"0",0.9845517762310044,0.015448223768995522
"1",0.017272895403500167,0.9827271045964998
"0",0.6677276074202513,0.3322723925797488
"0",0.9310006362797855,0.06899936372021453
"1",0.011504592096895248,0.9884954079031048
"0",0.545243915271759,0.4547560847282411
"1",0.011504592096895248,0.9884954079031048
"0",0.8894809666523097,0.11051903334769032
"1",0.3422927781117508,0.6577072218882493
"1",0.08143779186317339,0.9185622081368267
"1",0.023051909847286837,0.9769480901527131
"1",0.39223517921570095,0.6077648207842992
"0",0.8490597800388434,0.15094021996115667
"0",0.9500342479585168,0.04996575204148331
"1",0.06204984615344044,0.9379501538465596
"0",0.4760117666798536,0.5239882333201464
"1",0.017272895403500167,0.9827271045964998
"0",0.48267445730557296,0.517325542694427
"0",0.9386019197598324,0.0613980802401675
"0",0.900756535163905,0.09924346483609497
"0",0.9158464817224129,0.08415351827758705
"0",0.9082935079749052,0.09170649202509486
"1",0.0,1.0
"1",0.21689333705219252,0.7831066629478074
"1",0.11253061793367566,0.8874693820663244
"0",0.5008828176656442,0.4991171823343557
"1",0.017272895403500167,0.9827271045964998
"0",0.9922676010327552,0.007732398967244726
"0",0.9459261286350286,0.05407387136497148
"0",0.9386019197598324,0.0613980802401675
"0",0.9042348579226798,0.09576514207732018
"0",0.5027424761569169,0.497257523843083
"0",0.5229312573825535,0.4770687426174465
"0",0.9279646494729056,0.07203535052709448
"1",0.005746970176144063,0.9942530298238559
"0",0.999835307956529,1.646920434710304E-4
"1",0.011916259198678414,0.9880837408013216
"1",0.2727236773173965,0.7272763226826036
"1",0.05210869819081437,0.9478913018091857
"1",0.4250045255627693,0.5749954744372308
"1",0.18324592687884625,0.8167540731211538
"1",0.005746970176144063,0.9942530298238559
"0",0.9768524723624576,0.023147527637542402
"1",0.037546503424334896,0.9624534965756651
"0",0.8894809666523097,0.11051903334769032
"0",0.9538531574415865,0.046146842558413455
"1",0.028841665290176167,0.9711583347098238
"1",0.0696732332301073,0.9303267667698927
"1",0.005746970176144063,0.9942530298238559
"1",0.08733662440467127,0.9126633755953286
"0",0.9807000624981892,0.019299937501810853
"1",0.4264614768745125,0.5735385231254875
"0",0.9158464817224129,0.08415351827758705
"0",0.5907308986684154,0.40926910133158456
"1",0.46088295540674595,0.5391170445932539
"1",0.005746970176144063,0.9942530298238559
"1",0.40358859105775724,0.5964114089422426
"0",0.7750277415930912,0.22497225840690882
"1",0.15095304891417002,0.8490469510858301
"0",0.9896938206450363,0.01030617935496367
"1",0.005746970176144063,0.9942530298238559
"1",0.07527611995984206,0.9247238800401579
"0",0.9615032156331784,0.03849678436682159
"0",0.5263078716179277,0.4736921283820723
"0",0.7436874314672653,0.25631256853273465
"1",0.1409283514786774,0.8590716485213226
"1",0.46936233426319207,0.5306376657368079
"1",4.993144466001917E-4,0.9995006855533998
"1",0.22723266102692122,0.7727673389730787
"0",0.9845517762310044,0.015448223768995522
"0",0.8932355124963611,0.10676448750363891
"1",0.011504592096895248,0.9884954079031048
"0",0.7605279375513557,0.23947206244864425
"1",0.3647427455610554,0.6352572544389447
"0",0.5682331045499586,0.4317668954500415
"1",0.03464219170519632,0.9653578082948036
"0",1.0,0.0
"1",0.02691055163204092,0.9730894483679591
"0",0.9922676010327552,0.007732398967244726
"1",0.09959090723744758,0.9004090927625525
"1",0.08143779186317339,0.9185622081368267
"1",0.4616213673445487,0.5383786326554513
"0",0.9845517762310044,0.015448223768995522
"1",0.0,1.0
"0",0.9538531574415865,0.046146842558413455
"1",0.04045351917699997,0.959546480823
"0",0.9922676010327552,0.007732398967244726
"1",0.44619315983250135,0.5538068401674986
"0",0.7641472396775429,0.23585276032245708
"0",0.9538531574415865,0.046146842558413455
"0",0.48022992875866766,0.5197700712413323
"1",0.014387406720094007,0.985612593279906
"1",0.057952610464948484,0.9420473895350516
"1",0.0,1.0
"1",0.017272895403500167,0.9827271045964998
"0",0.9045230246319539,0.09547697536804609
"0",0.999835307956529,1.646920434710304E-4
"1",0.028841665290176167,0.9711583347098238
"0",0.7750277415930912,0.22497225840690882
"1",0.04627567790238437,0.9537243220976157
"0",0.9513067652780519,0.048693234721948
"0",0.7369740005234628,0.2630259994765371
"0",0.9768524723624576,0.023147527637542402
"0",0.8447341770301471,0.15526582296985292
"0",0.9766888365116978,0.023311163488302124
"0",0.598007790151806,0.40199220984819395
"1",0.011504592096895248,0.9884954079031048
"0",1.0,0.0
"1",0.005746970176144063,0.9942530298238559
"1",0.011504592096895248,0.9884954079031048
"0",0.9462194095190706,0.05378059048092937
"1",0.09219037912541987,0.9078096208745802
"0",0.900756535163905,0.09924346483609497
"1",0.10114369799944221,0.8988563020005577
"1",0.0,1.0
"0",0.6747782420411242,0.3252217579588757
"1",0.4433357781269067,0.5566642218730933
"1",0.07261024426404382,0.9273897557359562
"1",0.005746970176144063,0.9942530298238559
"1",0.005746970176144063,0.9942530298238559
"0",0.7968909559923144,0.20310904400768556
"1",0.011504592096895248,0.9884954079031048
"0",0.9819835087241201,0.018016491275879794
"0",0.9421365929699748,0.05786340703002524
"1",0.04336324274129982,0.9566367572587002
"0",0.9538531574415865,0.046146842558413455
"1",0.0,1.0
"0",0.8410307360382605,0.15896926396173947
"0",0.6995697605883517,0.30043023941164826
"1",0.29259918730520673,0.7074008126947933
"1",0.011504592096895248,0.9884954079031048
"0",0.9615032156331784,0.03849678436682159
"1",0.011504592096895248,0.9884954079031048
"0",0.9082935079749052,0.09170649202509486
"1",0.43631266707777816,0.563687332922222
"0",0.859586942385649,0.14041305761435094
"0",0.7388907998624099,0.26110920013759004
"0",0.907539091311588,0.09246090868841195
"1",0.023051909847286837,0.9769480901527131
"1",0.20155523933799,0.7984447606620101
"1",0.08733662440467127,0.9126633755953286
"1",0.3578414031422033,0.6421585968577966
"0",0.9615032156331784,0.03849678436682159
"1",0.21996977103259605,0.7800302289674039
"0",0.7481321939729793,0.2518678060270207
"1",0.0,1.0
"0",0.7209622404404284,0.27903775955957155
"0",1.0,0.0
"1",0.3136529259273722,0.6863470740726277
"1",0.09423259801869754,0.9057674019813025
"0",0.923415507415376,0.07658449258462396
"0",0.8633099148923696,0.1366900851076304
"0",0.9691696364225407,0.030830363577459333
"0",0.5133825487312947,0.48661745126870526
"0",0.4782816468197137,0.5217183531802863
"0",0.5714668614511565,0.42853313854884345
"1",0.11104303674415017,0.8889569632558499
"0",0.8707676406384751,0.12923235936152483
"1",0.04627567790238437,0.9537243220976157
"0",0.9922676010327552,0.007732398967244726
"1",0.028841665290176167,0.9711583347098238
"1",0.011504592096895248,0.9884954079031048
"1",0.0,1.0
"1",0.13692731830649194,0.863072681693508
"0",0.5823831575409661,0.4176168424590339
"0",0.9208907122943766,0.07910928770562348
"0",0.7031259947793976,0.2968740052206023
"1",0.16806789322631588,0.8319321067736841
"1",0.15899563184311585,0.8410043681568842
"0",0.8262557895026738,0.17374421049732616
"0",0.6275727786797313,0.37242722132026873
"0",0.8782411154920751,0.12175888450792492
"1",0.005746970176144063,0.9942530298238559
"0",0.9158464817224129,0.08415351827758705
"1",0.31999567020817576,0.6800043297918242
"0",0.5575596157522762,0.44244038424772386
"1",0.1050997086379259,0.894900291362074
"1",0.0,1.0
"0",0.923415507415376,0.07658449258462396
"1",0.07555000513719197,0.924449994862808
"1",0.037546503424334896,0.9624534965756651
"0",0.7895880202927886,0.2104119797072114
"1",0.0,1.0
"1",0.0,1.0
"1",0.46405230768748795,0.5359476923125119
"1",0.37441134403430854,0.6255886559656915
"1",0.005746970176144063,0.9942530298238559
"1",0.04045351917699997,0.959546480823
"1",0.07261024426404382,0.9273897557359562
"1",0.17716604905593786,0.8228339509440622
"1",0.2716744279479432,0.7283255720520567
"0",0.9346265034186997,0.06537349658130037
"1",0.04045351917699997,0.959546480823
"0",0.6747782420411242,0.3252217579588757
"0",0.9845517762310044,0.015448223768995522
"1",0.017272895403500167,0.9827271045964998
"1",0.12694676602543306,0.873053233974567
"0",0.9143219024118397,0.08567809758816021
"1",0.1342418674596594,0.8657581325403405
"0",0.9768524723624576,0.023147527637542402
"1",0.23849043158097896,0.7615095684190212
"0",1.0,0.0
"1",0.028841665290176167,0.9711583347098238
"1",0.011504592096895248,0.9884954079031048
"0",0.6747782420411242,0.3252217579588757
"0",0.829943715734066,0.17005628426593405
"1",0.18324592687884625,0.8167540731211538
"1",0.15296178885132164,0.8470382111486783
"1",0.028841665290176167,0.9711583347098238
"1",0.04045351917699997,0.959546480823
"1",0.14693937287329403,0.8530606271267059
"0",0.5229312573825535,0.4770687426174465
"1",0.057952610464948484,0.9420473895350516
"0",0.7965586735348097,0.20344132646519025
"0",0.4726853956700046,0.5273146043299954
"1",0.28212321815852837,0.7178767818414715
"1",0.023051909847286837,0.9769480901527131
"0",1.0,0.0
"1",0.011504592096895248,0.9884954079031048
"0",0.8526928885568648,0.14730711144313527
"1",0.2046169966261943,0.7953830033738057
"1",0.017272895403500167,0.9827271045964998
"1",0.46272612052079726,0.5372738794792027
"1",0.005746970176144063,0.9942530298238559
"0",0.7250520325562018,0.2749479674437983
"1",0.4166394590619631,0.5833605409380369
"1",0.011504592096895248,0.9884954079031048
"1",0.22613148723298326,0.7738685127670167
"0",0.8894809666523097,0.11051903334769032
"1",0.005746970176144063,0.9942530298238559
"0",0.6117344787119167,0.38826552128808334
"0",0.955152373625727,0.04484762637427306
"1",0.017272895403500167,0.9827271045964998
"1",0.46799187589787966,0.5320081241021203
"1",0.09029019257449905,0.909709807425501
"1",0.03464219170519632,0.9653578082948036
"1",0.017272895403500167,0.9827271045964998
